Start ROI Name: _Z16parsec_roi_beginv
0x55a8fde754f3: Read Addr:  0x7ffebf05a078 Phase: _Z16parsec_roi_beginv
0x7f76c4697358: Read Addr:  0x7ffebf059fc4 Phase: _dl_exception_free
0x7f76c469735f: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697363: Write Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c4697367: Write Addr:  0x7ffebf059fc4 Phase: _dl_exception_free
0x7f76c469736b: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c4697373: Read Addr:  0x7ffebf05a098 Phase: _dl_exception_free
0x7f76c4697570: Read Addr:  0x7f76afe66538 Phase: _dl_exception_free
0x7f76c469757a: Read Addr:  0x7f76afe668fc Phase: _dl_exception_free
0x7f76c469737c: Read Addr:  0x7ffebf059ffc Phase: _dl_exception_free
0x7f76c4697382: Read Addr:  0x7ffebf059ff0 Phase: _dl_exception_free
0x7f76c4697386: Read Addr:  0x7ffebf059fe8 Phase: _dl_exception_free
0x7f76c469738d: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0b0 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76c46acdb0 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76c46acdb8 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0a8 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76afe672c8 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67490 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67498 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe674a0 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe674a8 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76afe672d0 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0a0 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76afe66dd8 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67460 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67468 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67470 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76afe66de0 Phase: _dl_exception_free
0x7f76c46973bb: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46973c1: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c46974ac: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46974ba: Write Addr:  0x7ffebf059fb8 Phase: _dl_exception_free
0x7f76c46a163e: Write Addr:  0x7ffebf059fc8 Phase: _dl_catch_error
0x7f76c46a1642: Write Addr:  0x7ffebf059fc6 Phase: _dl_catch_error
0x7f76c46a1644: Read Addr:  0x7ffebf059fb8 Phase: _dl_catch_error
0x7f76c4697350: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c4697358: Read Addr:  0x7ffebf059fc6 Phase: _dl_exception_free
0x7f76c469735f: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697363: Write Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c4697367: Write Addr:  0x7ffebf059fc6 Phase: _dl_exception_free
0x7f76c469736b: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c4697373: Read Addr:  0x7ffebf05a0a0 Phase: _dl_exception_free
0x7f76c4697570: Read Addr:  0x7f76afe66a38 Phase: _dl_exception_free
0x7f76c469757a: Read Addr:  0x7f76afe66dfc Phase: _dl_exception_free
0x7f76c469737c: Read Addr:  0x7ffebf059ffc Phase: _dl_exception_free
0x7f76c4697382: Read Addr:  0x7ffebf059ff0 Phase: _dl_exception_free
0x7f76c4697386: Read Addr:  0x7ffebf059fe8 Phase: _dl_exception_free
0x7f76c469738d: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0b0 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76c46acdb0 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76c46acdb8 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0a8 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76afe672c8 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67490 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67498 Phase: _dl_exception_free
0x7f76c4697404: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c469740b: Write Addr:  0x7ffebf05a000 Phase: _dl_exception_free
0x7f76c4697412: Write Addr:  0x7ffebf05a008 Phase: _dl_exception_free
0x7f76c4697422: Write Addr:  0x7ffebf05a010 Phase: _dl_exception_free
0x7f76c4697425: Write Addr:  0x7ffebf05a018 Phase: _dl_exception_free
0x7f76c4697429: Write Addr:  0x7ffebf05a020 Phase: _dl_exception_free
0x7f76c469742d: Write Addr:  0x7ffebf059fb8 Phase: _dl_exception_free
0x7f76c46a13bb: Read Addr:  0x7ffebf05a0a8 Phase: _dl_catch_error
0x7f76c46a13c0: Read Addr:  0x7ffebf05a0a8 Phase: _dl_catch_error
0x7f76c46a13c3: Write Addr:  0x7ffebf05a0a0 Phase: _dl_catch_error
0x7f76c46a13c8: Write Addr:  0x7ffebf05a0a0 Phase: _dl_catch_error
0x7f76c46a13cb: Read Addr:  0x7ffebf059fb8 Phase: _dl_catch_error
0x7f76c4697432: Read Addr:  0x7ffebf05a020 Phase: _dl_exception_free
0x7f76c4697436: Read Addr:  0x7ffebf05a010 Phase: _dl_exception_free
0x7f76c4697439: Write Addr:  0x7ffebf05a0a8 Phase: _dl_exception_free
0x7f76c469743d: Read Addr:  0x7ffebf059fe0 Phase: _dl_exception_free
0x7f76c4697444: Read Addr:  0x7ffebf05a018 Phase: _dl_exception_free
0x7f76c4697448: Read Addr:  0x7ffebf05a008 Phase: _dl_exception_free
0x7f76c469744c: Read Addr:  0x7ffebf05a000 Phase: _dl_exception_free
0x7f76c4697495: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c4697499: Read Addr:  0x7ffebf059fc8 Phase: _dl_exception_free
0x7f76c46974a2: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46974da: Write Addr:  0x7ffebf05a018 Phase: _dl_exception_free
0x7f76c46974de: Write Addr:  0x7ffebf05a020 Phase: _dl_exception_free
0x7f76c46974e1: Write Addr:  0x7ffebf059fb8 Phase: _dl_exception_free
0x7f76c46a13d9: Read Addr:  0x7ffebf059fc8 Phase: _dl_catch_error
0x7f76c46a13de: Read Addr:  0x7ffebf059fc8 Phase: _dl_catch_error
0x7f76c46a13e1: Write Addr:  0x7ffebf059fc6 Phase: _dl_catch_error
0x7f76c46a13e6: Write Addr:  0x7ffebf059fc6 Phase: _dl_catch_error
0x7f76c46a13e9: Read Addr:  0x7ffebf059fb8 Phase: _dl_catch_error
0x7f76c46974e6: Read Addr:  0x7ffebf05a020 Phase: _dl_exception_free
0x7f76c46974e9: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c46974ed: Read Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c46974f1: Read Addr:  0x7ffebf05a018 Phase: _dl_exception_free
0x7f76c46974f5: Write Addr:  0x7ffebf059fc8 Phase: _dl_exception_free
0x7f76c4697350: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c4697358: Read Addr:  0x7ffebf059fc6 Phase: _dl_exception_free
0x7f76c469735f: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697363: Write Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c4697367: Write Addr:  0x7ffebf059fc6 Phase: _dl_exception_free
0x7f76c469736b: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c4697373: Read Addr:  0x7ffebf05a0a0 Phase: _dl_exception_free
0x7f76c4697570: Read Addr:  0x7f76afe66f28 Phase: _dl_exception_free
0x7f76c469757a: Read Addr:  0x7f76afe672ec Phase: _dl_exception_free
0x7f76c469737c: Read Addr:  0x7ffebf059ffc Phase: _dl_exception_free
0x7f76c4697382: Read Addr:  0x7ffebf059ff0 Phase: _dl_exception_free
0x7f76c4697386: Read Addr:  0x7ffebf059fe8 Phase: _dl_exception_free
0x7f76c469738d: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0b0 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76c46acdb0 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76c46acdb8 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0a8 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76afe66dd8 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67460 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67468 Phase: _dl_exception_free
0x7f76c46973f0: Read Addr:  0x7f76afe67470 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76afe66de0 Phase: _dl_exception_free
0x7f76c46973bb: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46973c1: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c46974ac: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46974ba: Write Addr:  0x7ffebf059fb8 Phase: _dl_exception_free
0x7f76c46a163e: Write Addr:  0x7ffebf059fc8 Phase: _dl_catch_error
0x7f76c46a1642: Write Addr:  0x7ffebf059fc8 Phase: _dl_catch_error
0x7f76c46a1644: Read Addr:  0x7ffebf059fb8 Phase: _dl_catch_error
0x7f76c4697350: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c4697358: Read Addr:  0x7ffebf059fc8 Phase: _dl_exception_free
0x7f76c469735f: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697363: Write Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c4697367: Write Addr:  0x7ffebf059fc8 Phase: _dl_exception_free
0x7f76c469736b: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c4697373: Read Addr:  0x7ffebf05a0a8 Phase: _dl_exception_free
0x7f76c4697570: Read Addr:  0x7f76afe66a38 Phase: _dl_exception_free
0x7f76c469757a: Read Addr:  0x7f76afe66dfc Phase: _dl_exception_free
0x7f76c469737c: Read Addr:  0x7ffebf059ffc Phase: _dl_exception_free
0x7f76c4697382: Read Addr:  0x7ffebf059ff0 Phase: _dl_exception_free
0x7f76c4697386: Read Addr:  0x7ffebf059fe8 Phase: _dl_exception_free
0x7f76c469738d: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697392: Read Addr:  0x7ffebf05a0b0 Phase: _dl_exception_free
0x7f76c4697399: Read Addr:  0x7f76c46acdb0 Phase: _dl_exception_free
0x7f76c4697500: Read Addr:  0x7f76c46acdb8 Phase: _dl_exception_free
0x7f76c46973bb: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46973c1: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c46974ac: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46974ba: Write Addr:  0x7ffebf059fb8 Phase: _dl_exception_free
0x7f76c46a1645: Write Addr:  0x7ffebf059fca Phase: _dl_catch_error
0x7f76c46a164a: Write Addr:  0x7ffebf059fca Phase: _dl_catch_error
0x7f76c46a164d: Read Addr:  0x7ffebf059fb8 Phase: _dl_catch_error
0x7f76c4697350: Read Addr:  0x7ffebf05a038 Phase: _dl_exception_free
0x7f76c4697358: Read Addr:  0x7ffebf059fca Phase: _dl_exception_free
0x7f76c469735f: Read Addr:  0x7ffebf05a037 Phase: _dl_exception_free
0x7f76c4697363: Write Addr:  0x7ffebf05a034 Phase: _dl_exception_free
0x7f76c4697367: Write Addr:  0x7ffebf059fca Phase: _dl_exception_free
0x7f76c469736b: Read Addr:  0x7ffebf05a028 Phase: _dl_exception_free
0x7f76c4697373: Read Addr:  0x7ffebf05a0b0 Phase: _dl_exception_free
0x7f76c4697570: Read Addr:  0x7f76c46aca10 Phase: _dl_exception_free
0x7f76c469757a: Read Addr:  0x7f76c46acdd4 Phase: _dl_exception_free
0x7f76c469737c: Read Addr:  0x7ffebf059ffc Phase: _dl_exception_free
0x7f76c46973bb: Read Addr:  0x7ffebf05a030 Phase: _dl_exception_free
0x7f76c46973d1: Read Addr:  0x7ffebf059fd8 Phase: _dl_exception_free
0x7f76c46973dc: Read Addr:  0x7ffebf05a048 Phase: _dl_exception_free
0x7f76c46973dd: Read Addr:  0x7ffebf05a050 Phase: _dl_exception_free
0x7f76c46973df: Read Addr:  0x7ffebf05a058 Phase: _dl_exception_free
0x7f76c46973e1: Read Addr:  0x7ffebf05a060 Phase: _dl_exception_free
0x7f76c46973e3: Read Addr:  0x7ffebf05a068 Phase: _dl_exception_free
0x7f76c46973e5: Read Addr:  0x7ffebf05a070 Phase: _dl_exception_free
0x7f76c46973e6: Read Addr:  0x7ffebf05a078 Phase: _dl_exception_free
0x7f76c468fed1: Read Addr:  0x7f76c46acf70 Phase: _dl_rtld_di_serinfo
0x7f76c468fed1: Write Addr:  0x7ffebf05a078 Phase: _dl_rtld_di_serinfo
0x7f76c467f164: Read Addr:  0x7f76c46ac96c Phase: .text
0x7f76c467f164: Write Addr:  0x7f76c46ac96c Phase: .text
0x7f76c467f168: Read Addr:  0x7ffebf05a078 Phase: .text
0x7f76c468fee9: Write Addr:  0x7ffebf05a0c8 Phase: _dl_rtld_di_serinfo
0x7f76c468fef0: Read Addr:  0x7ffebf05a080 Phase: _dl_rtld_di_serinfo
0x7f76c468fef4: Read Addr:  0x7f76c46ad4ac Phase: _dl_rtld_di_serinfo
0x7f76c468ff07: Write Addr:  0x7f76c46ad4ac Phase: _dl_rtld_di_serinfo
0x7f76c468ff0e: Read Addr:  0x7f76c46ad2a0 Phase: _dl_rtld_di_serinfo
0x7f76c468ff1e: Read Addr:  0x7f76c46ab620 Phase: _dl_rtld_di_serinfo
0x7f76c468ff2b: Read Addr:  0x55a8fde7dd28 Phase: _dl_rtld_di_serinfo
0x7f76c468ff2f: Read Addr:  0x7f76c46ad2b0 Phase: _dl_rtld_di_serinfo
0x7f76c468ff36: Read Addr:  0x7f76c46ad190 Phase: _dl_rtld_di_serinfo
0x7f76c468ff39: Read Addr:  0x55a8fde7dd38 Phase: _dl_rtld_di_serinfo
0x7f76c468ff44: Write Addr:  0x7ffebf05a0d8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff58: Read Addr:  0x55a8fde7dca8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff58: Write Addr:  0x7ffebf05a078 Phase: _dl_rtld_di_serinfo
0x55a8fde754a4: Read Addr:  0x55a8fde7e150 Phase: __do_global_dtors_aux
0x55a8fde754ad: Write Addr:  0x7ffebf05a070 Phase: __do_global_dtors_aux
0x55a8fde754ae: Read Addr:  0x55a8fde7dfc8 Phase: __do_global_dtors_aux
0x55a8fde754bb: Read Addr:  0x55a8fde7e008 Phase: __do_global_dtors_aux
0x55a8fde754c2: Write Addr:  0x7ffebf05a068 Phase: __do_global_dtors_aux
0x55a8fde75214: Read Addr:  0x55a8fde7dfc8 Phase: .plt.got
0x7f76afa6a094: Write Addr:  0x7ffebf05a060 Phase: __cxa_finalize
0x7f76afa6a096: Write Addr:  0x7ffebf05a058 Phase: __cxa_finalize
0x7f76afa6a098: Write Addr:  0x7ffebf05a050 Phase: __cxa_finalize
0x7f76afa6a09a: Write Addr:  0x7ffebf05a048 Phase: __cxa_finalize
0x7f76afa6a09c: Write Addr:  0x7ffebf05a040 Phase: __cxa_finalize
0x7f76afa6a0a0: Write Addr:  0x7ffebf05a038 Phase: __cxa_finalize
0x7f76afa6a0a5: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a0c1: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a0c1: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a0d0: Read Addr:  0x7f76afc0b718 Phase: __cxa_finalize
0x7f76afa6a0e0: Read Addr:  0x7f76afc0d988 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da88 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da68 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da48 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da28 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da08 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0d9e8 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0d9c8 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0d9a8 Phase: __cxa_finalize
0x7f76afa6a190: Read Addr:  0x7f76afc0d980 Phase: __cxa_finalize
0x7f76afa6a19c: Read Addr:  0x7f76afc0b720 Phase: __cxa_finalize
0x7f76afa6a1b0: Read Addr:  0x7f76afc0dda8 Phase: __cxa_finalize
0x7f76afa6a1e6: Read Addr:  0x7f76afc0dda0 Phase: __cxa_finalize
0x7f76afa6a1f6: Write Addr:  0x7ffebf05a028 Phase: __cxa_finalize
0x7f76afab7a84: Write Addr:  0x7ffebf05a020 Phase: __register_atfork
0x7f76afab7a88: Read Addr:  0x7f76af8c0118 Phase: __register_atfork
0x7f76afab7a9d: Read Addr:  0x7f76afc0e4e0 Phase: __register_atfork
0x7f76afab7a9d: Write Addr:  0x7f76afc0e4e0 Phase: __register_atfork
0x7f76afab7aa4: Read Addr:  0x7f76afc0e500 Phase: __register_atfork
0x7f76afab7b6b: Read Addr:  0x7f76af8c0118 Phase: __register_atfork
0x7f76afab7b77: Read Addr:  0x7f76afc0e4e0 Phase: __register_atfork
0x7f76afab7b77: Write Addr:  0x7f76afc0e4e0 Phase: __register_atfork
0x7f76afab7b7e: Read Addr:  0x7ffebf05a020 Phase: __register_atfork
0x7f76afab7b7f: Read Addr:  0x7ffebf05a028 Phase: __register_atfork
0x7f76afa6a1fb: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a20b: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a20b: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a214: Read Addr:  0x7ffebf05a038 Phase: __cxa_finalize
0x7f76afa6a215: Read Addr:  0x7ffebf05a040 Phase: __cxa_finalize
0x7f76afa6a216: Read Addr:  0x7ffebf05a048 Phase: __cxa_finalize
0x7f76afa6a218: Read Addr:  0x7ffebf05a050 Phase: __cxa_finalize
0x7f76afa6a21a: Read Addr:  0x7ffebf05a058 Phase: __cxa_finalize
0x7f76afa6a21c: Read Addr:  0x7ffebf05a060 Phase: __cxa_finalize
0x7f76afa6a21e: Read Addr:  0x7ffebf05a068 Phase: __cxa_finalize
0x55a8fde754c7: Write Addr:  0x7ffebf05a068 Phase: __do_global_dtors_aux
0x55a8fde75458: Read Addr:  0x7ffebf05a068 Phase: deregister_tm_clones
0x55a8fde754cc: Write Addr:  0x55a8fde7e150 Phase: __do_global_dtors_aux
0x55a8fde754d3: Read Addr:  0x7ffebf05a070 Phase: __do_global_dtors_aux
0x55a8fde754d4: Read Addr:  0x7ffebf05a078 Phase: __do_global_dtors_aux
0x7f76c468ff62: Read Addr:  0x7ffebf05a0d8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff68: Read Addr:  0x7f76c46ad238 Phase: _dl_rtld_di_serinfo
0x7f76c468ff74: Read Addr:  0x55a8fde7dcf8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff78: Read Addr:  0x7f76c46ad190 Phase: _dl_rtld_di_serinfo
0x7f76c468ff7b: Write Addr:  0x7ffebf05a078 Phase: _dl_rtld_di_serinfo
0x55a8fde791f4: Read Addr:  0x7ffebf05a078 Phase: _fini
0x7f76c468ff7d: Read Addr:  0x7ffebf05a0d4 Phase: _dl_rtld_di_serinfo
0x7f76c468ff84: Read Addr:  0x7f76c46ab830 Phase: _dl_rtld_di_serinfo
0x7f76c468ff92: Read Addr:  0x7f76c46ad4a8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff92: Write Addr:  0x7f76c46ad4a8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff9e: Read Addr:  0x7ffebf05a0c8 Phase: _dl_rtld_di_serinfo
0x7f76c468fef0: Read Addr:  0x7ffebf05a088 Phase: _dl_rtld_di_serinfo
0x7f76c468fef4: Read Addr:  0x7f76c46ada5c Phase: _dl_rtld_di_serinfo
0x7f76c468ff92: Read Addr:  0x7f76c46ada58 Phase: _dl_rtld_di_serinfo
0x7f76c468ff92: Write Addr:  0x7f76c46ada58 Phase: _dl_rtld_di_serinfo
0x7f76c468ff9e: Read Addr:  0x7ffebf05a0c8 Phase: _dl_rtld_di_serinfo
0x7f76c468fef0: Read Addr:  0x7ffebf05a090 Phase: _dl_rtld_di_serinfo
0x7f76c468fef4: Read Addr:  0x7f76afe6631c Phase: _dl_rtld_di_serinfo
0x7f76c468ff07: Write Addr:  0x7f76afe6631c Phase: _dl_rtld_di_serinfo
0x7f76c468ff0e: Read Addr:  0x7f76afe66110 Phase: _dl_rtld_di_serinfo
0x7f76c468ff1e: Read Addr:  0x7f76c46ab620 Phase: _dl_rtld_di_serinfo
0x7f76c468ff2b: Read Addr:  0x7f76afe0bd00 Phase: _dl_rtld_di_serinfo
0x7f76c468ff2f: Read Addr:  0x7f76afe66120 Phase: _dl_rtld_di_serinfo
0x7f76c468ff36: Read Addr:  0x7f76afe66000 Phase: _dl_rtld_di_serinfo
0x7f76c468ff39: Read Addr:  0x7f76afe0bd10 Phase: _dl_rtld_di_serinfo
0x7f76c468ff44: Write Addr:  0x7ffebf05a0d8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff58: Read Addr:  0x7f76afe029d8 Phase: _dl_rtld_di_serinfo
0x7f76c468ff58: Write Addr:  0x7ffebf05a078 Phase: _dl_rtld_di_serinfo
0x7f76afcd8194: Read Addr:  0x7f76afe0f1c0 Phase: _ZSt19__throw_ios_failurePKci
0x7f76afcd819d: Write Addr:  0x7ffebf05a070 Phase: _ZSt19__throw_ios_failurePKci
0x7f76afcd819e: Read Addr:  0x7f76afe0c548 Phase: _ZSt19__throw_ios_failurePKci
0x7f76afcd81ab: Read Addr:  0x7f76afe0f000 Phase: _ZSt19__throw_ios_failurePKci
0x7f76afcd81b2: Write Addr:  0x7ffebf05a068 Phase: _ZSt19__throw_ios_failurePKci
0x7f76afccb084: Read Addr:  0x7f76afe0c548 Phase: .plt.got
0x7f76afa6a094: Write Addr:  0x7ffebf05a060 Phase: __cxa_finalize
0x7f76afa6a096: Write Addr:  0x7ffebf05a058 Phase: __cxa_finalize
0x7f76afa6a098: Write Addr:  0x7ffebf05a050 Phase: __cxa_finalize
0x7f76afa6a09a: Write Addr:  0x7ffebf05a048 Phase: __cxa_finalize
0x7f76afa6a09c: Write Addr:  0x7ffebf05a040 Phase: __cxa_finalize
0x7f76afa6a0a0: Write Addr:  0x7ffebf05a038 Phase: __cxa_finalize
0x7f76afa6a0a5: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a0c1: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a0c1: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a0d0: Read Addr:  0x7f76afc0b718 Phase: __cxa_finalize
0x7f76afa6a0e0: Read Addr:  0x7f76afc0d988 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da88 Phase: __cxa_finalize
0x7f76afa6a118: Read Addr:  0x7f76afc0da70 Phase: __cxa_finalize
0x7f76afa6a11e: Read Addr:  0x7f76afc10fc0 Phase: __cxa_finalize
0x7f76afa6a125: Read Addr:  0x7f76afc0da78 Phase: __cxa_finalize
0x7f76afa6a129: Write Addr:  0x7f76afc0da70 Phase: __cxa_finalize
0x7f76afa6a130: Read Addr:  0x7f76afc0da80 Phase: __cxa_finalize
0x7f76afa6a138: Read Addr:  0x7f76af8c0130 Phase: __cxa_finalize
0x7f76afa6a141: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a151: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a151: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a15b: Write Addr:  0x7ffebf05a028 Phase: __cxa_finalize
0x7f76afda15a4: Read Addr:  0x7ffebf05a028 Phase: _ZNSt10filesystem7__cxx1116filesystem_errorC1ERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKNS0_4pathESC_St10error_code
0x7f76afa6a15e: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a173: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a173: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a178: Read Addr:  0x7f76afc10fc0 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da68 Phase: __cxa_finalize
0x7f76afa6a118: Read Addr:  0x7f76afc0da50 Phase: __cxa_finalize
0x7f76afa6a11e: Read Addr:  0x7f76afc10fc0 Phase: __cxa_finalize
0x7f76afa6a125: Read Addr:  0x7f76afc0da58 Phase: __cxa_finalize
0x7f76afa6a129: Write Addr:  0x7f76afc0da50 Phase: __cxa_finalize
0x7f76afa6a130: Read Addr:  0x7f76afc0da60 Phase: __cxa_finalize
0x7f76afa6a138: Read Addr:  0x7f76af8c0130 Phase: __cxa_finalize
0x7f76afa6a141: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a151: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a151: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a15b: Write Addr:  0x7ffebf05a028 Phase: __cxa_finalize
0x7f76afda1594: Read Addr:  0x7ffebf05a028 Phase: _ZNSt10filesystem7__cxx1116filesystem_errorC1ERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERKNS0_4pathESC_St10error_code
0x7f76afa6a15e: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
0x7f76afa6a173: Read Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a173: Write Addr:  0x7f76afc10fc8 Phase: __cxa_finalize
0x7f76afa6a178: Read Addr:  0x7f76afc10fc0 Phase: __cxa_finalize
0x7f76afa6a100: Read Addr:  0x7f76afc0da48 Phase: __cxa_finalize
0x7f76afa6a118: Read Addr:  0x7f76afc0da30 Phase: __cxa_finalize
0x7f76afa6a11e: Read Addr:  0x7f76afc10fc0 Phase: __cxa_finalize
0x7f76afa6a125: Read Addr:  0x7f76afc0da38 Phase: __cxa_finalize
0x7f76afa6a129: Write Addr:  0x7f76afc0da30 Phase: __cxa_finalize
0x7f76afa6a130: Read Addr:  0x7f76afc0da40 Phase: __cxa_finalize
0x7f76afa6a138: Read Addr:  0x7f76af8c0130 Phase: __cxa_finalize
0x7f76afa6a141: Read Addr:  0x7f76af8c0118 Phase: __cxa_finalize
